440527	-20.9985	-184.912	0.109753
440528	-21.975	-251.165	0.114436
440529	-21.975	84.2261	0.116885
440530	-22.9516	456.187	0.124767
440531	-22.9516	732.022	0.126781
440532	-22.9516	610.995	0.125897
440533	-21.975	108.178	0.11706
440534	-21.975	-375.801	0.113527
440535	-22.9516	-143.749	0.120388
440536	-22.9516	260.075	0.123335
440537	-22.9516	319.313	0.123768
440538	-21.975	-38.2742	0.115991
440539	-22.9516	-146.666	0.120366
440540	-22.9516	144.197	0.12249
440541	-23.9282	483.803	0.130136
440542	-22.9516	456.402	0.124769
440543	-23.9282	314.291	0.128898
440544	-23.9282	459.606	0.129959
440545	-22.9516	89.9264	0.122093
440546	-22.9516	-344.228	0.118924
440547	-23.9282	-104.717	0.125839
440548	-22.9516	5.85534	0.12148
440549	-23.9282	41.1141	0.126904
440550	-23.9282	325.3	0.128979
440551	-22.9516	41.168	0.121737
440552	-23.9282	-65.8094	0.126124
440553	-23.9282	201.973	0.128078
440554	-23.9282	232.658	0.128302
440555	-23.9282	175.143	0.127882
440556	-23.9282	104.896	0.12737
440557	-23.9282	50.8567	0.126975
440558	-24.9047	302.352	0.133978
440559	-23.9282	298.351	0.128782
440560	-24.9047	210.104	0.133305
440561	-23.9282	119.4	0.127476
440562	-23.9282	-230.079	0.124924
440563	-24.9047	4.48748	0.131804
440564	-24.9047	365.971	0.134443
440565	-23.9282	95.8324	0.127303
440566	-24.9047	-22.3909	0.131607
440567	-24.9047	228.985	0.133443
440568	-24.9047	246.316	0.133569
440569	-24.9047	180.358	0.133088
440570	-23.9282	-178.605	0.1253
440571	-24.9047	-246.579	0.129971
440572	-23.9282	-197.474	0.125162
440573	-23.9282	-407.909	0.123626
440574	-24.9047	-75.0586	0.131223
440575	-23.9282	58.0779	0.127028
440576	-24.9047	85.6673	0.132396
440577	-24.9047	354.311	0.134357
440578	-24.9047	340.907	0.13426
440579	-24.9047	237.12	0.133502
440580	-23.9282	-151.024	0.125501
440581	-24.9047	-236.787	0.130042
440582	-24.9047	87.8933	0.132413
440583	-23.9282	-113.544	0.125775
440584	-24.9047	-147.81	0.130692
440585	-24.9047	168.168	0.132999
440586	-24.9047	224.812	0.133412
440587	-23.9282	-106.115	0.125829
440588	-23.9282	-470.208	0.123171
440589	-24.9047	-170.577	0.130526
440590	-23.9282	-20.7216	0.126453
440591	-23.9282	-248.964	0.124786
440592	-23.9282	-252.742	0.124759
440593	-24.9047	103.994	0.13253
440594	-24.9047	477.332	0.135255
440595	-24.9047	463.092	0.135151
440596	-23.9282	39.0581	0.126889
440597	-24.9047	-114.074	0.130938
440598	-23.9282	-132.036	0.12564
440599	-23.9282	-383.954	0.123801
440600	-23.9282	-356.324	0.124003
440601	-24.9047	41.0846	0.132071
440602	-22.9516	-122.405	0.120543
440603	-24.9047	-141.403	0.130739
440604	-24.9047	462.187	0.135145
440605	-24.9047	529.332	0.135635
440606	-23.9282	113.209	0.12743
440607	-23.9282	-343.254	0.124098
440608	-23.9282	-395.859	0.123714
440609	-23.9282	-298.132	0.124428
440610	-23.9282	-178.615	0.1253
440611	-23.9282	-86.6306	0.125972
440612	-23.9282	-30.6445	0.12638
440613	-23.9282	-3.00163	0.126582
440614	-23.9282	7.11376	0.126656
440615	-23.9282	8.4231	0.126665
440616	-22.9516	-277.968	0.119408
440617	-23.9282	-292.736	0.124467
440618	-23.9282	71.9757	0.127129
440619	-22.9516	-111.443	0.120623
440620	-22.9516	-424.671	0.118337
440621	-23.9282	-121.302	0.125718
440622	-22.9516	15.4499	0.12155
440623	-22.9516	-227.71	0.119775
440624	-23.9282	41.709	0.126908
440625	-22.9516	119.626	0.12231
440626	-22.9516	-173.549	0.12017
440627	-23.9282	63.3729	0.127067
440628	-23.9282	408.49	0.129586
440629	-23.9282	404.87	0.129559
440630	-22.9516	1.34587	0.121447
440631	-22.9516	-418.319	0.118383
440632	-22.9516	-436.757	0.118249
440633	-22.9516	-315.693	0.119132
440634	-22.9516	-183.26	0.120099
440635	-22.9516	-85.6042	0.120812
440636	-21.975	-312.396	0.113989
440637	-22.9516	-297.212	0.119267
440638	-21.975	-205.558	0.114769
440639	-21.975	-399.414	0.113354
440640	-22.9516	-63.4957	0.120973
440641	-21.975	67.298	0.116761
440642	-21.975	-192.957	0.114861
440643	-21.975	-223.751	0.114637
440644	-21.975	-168.867	0.115037
440645	-20.9985	-385.704	0.108287
440646	-21.975	-345.836	0.113745
440647	-20.9985	-231.767	0.109411
440648	-20.9985	-410.495	0.108106
440649	-21.975	-66.2912	0.115786
440650	-20.9985	68.0866	0.1116
440651	-20.9985	-191.2	0.109707
440652	-20.0219	-506.558	0.102238
440653	-20.9985	-464.421	0.107713
440654	-20.0219	-315.049	0.103636
440655	-20.0219	-457.715	0.102595
440656	-20.0219	-372.076	0.10322
440657	-20.0219	-235.061	0.10422
440658	-20.9985	163.591	0.112297
440659	-19.0454	-35.1684	0.100512
440660	-20.0219	-375.744	0.103193
440661	-20.0219	-95.7694	0.105237
440662	-20.0219	25.7238	0.106124
440663	-20.0219	58.8456	0.106366
440664	-20.0219	52.7765	0.106321
440665	-19.0454	-249.001	0.0989512
440666	-19.0454	-561.726	0.0966684
440667	-19.0454	-502.64	0.0970997
440668	-19.0454	-336.468	0.0983127
440669	-19.0454	-182.904	0.0994338
440670	-18.0688	-362.662	0.0929545
440671	-18.0688	-601.487	0.0912111
440672	-20.0219	62.637	0.106393
440673	-19.0454	550.783	0.10479
440674	-19.0454	269.152	0.102734
440675	-18.0688	-187.776	0.0942312
440676	-18.0688	-570.203	0.0914395
440677	-18.0688	-531.948	0.0917187
440678	-17.0922	-648.578	0.0857004
440679	-17.0922	-783.012	0.084719
440680	-17.0922	-599.862	0.086056
440681	-18.0688	-79.5198	0.0950215
440682	-18.0688	401.97	0.0985363
440683	-18.0688	445.838	0.0988566
440684	-17.0922	46.2553	0.0907726
440685	-17.0922	-385.174	0.0876232
440686	-17.0922	-417.2	0.0873894
440687	-16.1157	-590.751	0.0809555
440688	-16.1157	-761.058	0.0797123
440689	-17.0922	-311.921	0.088158
440690	-17.0922	213.464	0.0919933
440691	-16.1157	42.5425	0.0855785
440692	-16.1157	-311.364	0.082995
440693	-16.1157	-338.975	0.0827935
440694	-16.1157	-249.462	0.0834469
440695	-16.1157	-146.869	0.0841958
440696	-16.1157	-69.7896	0.0847585
440697	-16.1157	-23.6921	0.085095
440698	-16.1157	-1.38025	0.0852579
440699	-15.1391	-277.894	0.0780724
440700	-15.1391	-573.757	0.0759126
440701	-15.1391	-505.529	0.0764106
440702	-15.1391	-335.46	0.0776521
440703	-15.1391	-180.886	0.0787805
440704	-14.1625	-360.895	0.0722995
440705	-15.1391	-315.943	0.0777946
440706	-15.1391	75.4934	0.0806521
440707	-14.1625	-100.016	0.0742039
440708	-15.1391	-129.554	0.0791552
440709	-15.1391	182.686	0.0814346
440710	-14.1625	-50.524	0.0745652
440711	-15.1391	-113.768	0.0792705
440712	-14.1625	-101.77	0.0741911
440713	-15.1391	-68.1136	0.0796038
440714	-15.1391	247.354	0.0819067
440715	-14.1625	-3.61408	0.0749076
440716	-14.1625	-370.835	0.0722269
440717	-14.1625	-385.573	0.0721193
440718	-14.1625	-278.182	0.0729033
440719	-13.186	-445.622	0.066514
440720	-14.1625	-371.788	0.0722199
440721	-14.1625	45.5721	0.0752667
440722	-14.1625	171.82	0.0761883
440723	-14.1625	163.974	0.076131
440724	-14.1625	113.585	0.0757632
440725	-14.1625	63.6529	0.0753987
440726	-13.186	-255.957	0.0678985
440727	-14.1625	-288.242	0.0728298
440728	-14.1625	69.305	0.0754399
440729	-15.1391	453.019	0.083408
440730	-13.186	164.956	0.0709712
440731	-13.186	-548.146	0.0657655
440732	-14.1625	-342.486	0.0724338
440733	-14.1625	110.408	0.07574
440734	-13.186	-54.7269	0.0693675
440735	-14.1625	-93.9895	0.0742479
440736	-13.186	-79.7358	0.0691849
440737	-14.1625	-51.7438	0.0745563
440738	-14.1625	257.062	0.0768105
440739	-15.1391	569.789	0.0842604
440740	-14.1625	508.354	0.078645
440741	-14.1625	55.3575	0.0753381
440742	-13.186	-396.58	0.066872
440743	-14.1625	-432.139	0.0717794
440744	-15.1391	250.606	0.0819304
440745	-14.1625	405.846	0.0778967
440746	-14.1625	55.1448	0.0753366
440747	-14.1625	-78.1583	0.0743634
440748	-14.1625	-99.954	0.0742043
440749	-14.1625	-78.1237	0.0743637
440750	-14.1625	-48.0684	0.0745831
440751	-14.1625	-24.0186	0.0747587
440752	-14.1625	-8.98212	0.0748684
440753	-14.1625	-1.33894	0.0749242
440754	-14.1625	1.60621	0.0749457
440755	-14.1625	2.12289	0.0749495
440756	-14.1625	1.67721	0.0749462
440757	-14.1625	1.03965	0.0749416
440758	-15.1391	284.899	0.0821807
440759	-14.1625	296.802	0.0771006
440760	-14.1625	-70.0524	0.0744226
440761	-14.1625	-172.285	0.0736763
440762	-14.1625	-156.275	0.0737932
440763	-14.1625	-105.4	0.0741646
440764	-14.1625	-57.6894	0.0745129
440765	-15.1391	259.44	0.0819949
440766	-14.1625	289.882	0.0770501
440767	-15.1391	215.616	0.081675
440768	-15.1391	412.355	0.0831112
440769	-15.1391	358.006	0.0827144
440770	-15.1391	235.55	0.0818205
440771	-15.1391	125.997	0.0810208
440772	-14.1625	-231.704	0.0732426
440773	-15.1391	-283.788	0.0780293
440774	-15.1391	65.8424	0.0805816
440775	-15.1391	163.544	0.0812949
440776	-15.1391	148.565	0.0811855
440777	-15.1391	100.281	0.080833
440778	-15.1391	54.9276	0.080502
440779	-16.1157	308.141	0.0875174
440780	-15.1391	303.028	0.0823131
440781	-14.1625	-355.703	0.0723374
440782	-15.1391	-472.3	0.0766532
440783	-15.1391	-89.3229	0.0794489
440784	-15.1391	64.7263	0.0805735
440785	-15.1391	97.3701	0.0808118
440786	-15.1391	79.9191	0.0806844
440787	-16.1157	335.18	0.0877148
440788	-16.1157	607.251	0.0897009
440789	-15.1391	236.937	0.0818306
440790	-15.1391	-240.254	0.0783471
440791	-15.1391	-329.793	0.0776935
440792	-16.1157	20.7181	0.0854192
440793	-15.1391	131.859	0.0810636
440794	-16.1157	130.603	0.0862214
440795	-15.1391	92.1381	0.0807736
440796	-15.1391	-231.935	0.0784079
440797	-16.1157	11.6646	0.0853531
440798	-16.1157	374.077	0.0879987
440799	-17.0922	670.638	0.0953306
440800	-17.0922	858.797	0.0967042
440801	-16.1157	387.155	0.0880942
440802	-17.0922	116.707	0.0912869
440803	-16.1157	-7.70019	0.0852118
440804	-16.1157	-331.422	0.0828486
440805	-17.0922	-58.7236	0.0900063
440806	-16.1157	49.5456	0.0856297
440807	-16.1157	-213.068	0.0837126
440808	-16.1157	-238.793	0.0835248
440809	-16.1157	-177.832	0.0839698
440810	-16.1157	-105.651	0.0844967
440811	-17.0922	233.631	0.0921405
440812	-16.1157	278.996	0.0873047
440813	-16.1157	-71.4851	0.0847461
440814	-17.0922	116.548	0.0912858
440815	-17.0922	429.832	0.0935727
440816	-17.0922	409.353	0.0934232
440817	-17.0922	283.262	0.0925028
440818	-17.0922	158.596	0.0915927
440819	-17.0922	70.7208	0.0909512
440820	-17.0922	20.7433	0.0905864
440821	-17.0922	-2.00673	0.0904203
440822	-16.1157	-293.403	0.0831261
440823	-17.0922	-305.348	0.0882059
440824	-17.0922	63.9815	0.090902
440825	-17.0922	168.811	0.0916673
440826	-17.0922	154.68	0.0915641
440827	-17.0922	104.898	0.0912007
440828	-17.0922	57.6993	0.0908562
440829	-18.0688	309.488	0.0978612
440830	-17.0922	303.507	0.0926506
440831	-17.0922	-71.279	0.0899146
440832	-18.0688	108.569	0.0963945
440833	-17.0922	137.066	0.0914356
440834	-17.0922	-177.71	0.0891377
440835	-18.0688	53.2024	0.0959903
440836	-18.0688	399.274	0.0985167
440837	-18.0688	398.657	0.0985122
440838	-18.0688	282.322	0.0976629
440839	-17.0922	-123.184	0.0895357
440840	-18.0688	-222.861	0.0939751
440841	-18.0688	93.1111	0.0962817
440842	-18.0688	171.617	0.0968548
440843	-18.0688	147.87	0.0966814
440844	-17.0922	-187.518	0.0890661
440845	-18.0688	-245.015	0.0938134
440846	-19.0454	375.887	0.103513
440847	-18.0688	473.959	0.0990619
440848	-18.0688	84.3049	0.0962174
440849	-19.0454	213.861	0.10233
440850	-18.0688	194.873	0.0970245
440851	-18.0688	-152.616	0.0944879
440852	-19.0454	60.0508	0.101207
440853	-18.0688	113.652	0.0964316
440854	-18.0688	-185.911	0.0942448
440855	-19.0454	52.4763	0.101152
440856	-18.0688	116.883	0.0964552
440857	-18.0688	-180.009	0.0942879
440858	-19.0454	57.5515	0.101189
440859	-19.0454	404.578	0.103722
440860	-18.0688	118.361	0.096466
440861	-19.0454	-11.8003	0.100683
