51345	-1.46723	0.0274943	-2.43039	1280.37	-4.16E-17
51346	-1.46723	0.0161844	-2.11942	615.078	-2.64E-16
51347	-1.46723	0.00586881	-1.70484	8.28004	-7.08E-16
51348	-1.46723	9.26E-06	-1.37128	-336.399	-2.64E-16
51349	-1.46723	-0.000806924	-1.21133	-384.41	-4.16E-17
51350	-2.44379	0.0139157	-1.76175	257.362	1.80E-16
51351	-2.44379	0.0307014	-2.78296	1244.75	6.25E-16
51352	-2.44379	0.036712	-3.34706	1598.32	1.80E-16
51353	-1.46723	0.0192753	-2.83738	796.9	-4.16E-17
51354	-2.44379	0.00817313	-2.1858	-80.4364	-2.64E-16
51355	-1.46723	-0.00297719	-1.75322	-512.073	-7.08E-16
51356	-0.490663	-0.022946	-0.515474	-1462.44	-2.64E-16
51357	-1.46723	-0.0236651	0.149101	-1729.01	-4.16E-17
51358	-0.490663	-0.0176878	0.0716308	-1153.14	1.80E-16
51359	-0.490663	-0.0107321	0.131036	-743.981	6.25E-16
51360	-0.490663	-0.0029799	-0.0458799	-287.967	1.80E-16
51361	-1.46723	0.016791	-0.911567	650.761	-4.16E-17
51362	-1.46723	0.0341934	-2.08962	1674.43	-2.64E-16
51363	-1.46723	0.0373054	-2.63421	1857.49	-7.08E-16
51364	-0.490663	0.0156598	-1.99593	808.483	-2.64E-16
51365	-1.46723	0.00106083	-1.19268	-274.542	-4.16E-17
51366	-1.46723	0.00010193	-1.18638	-330.948	1.80E-16
51367	-1.46723	0.00474329	-1.34047	-57.927	6.25E-16
51368	-0.490663	-0.00349539	-0.930322	-318.29	1.80E-16
51369	-1.46723	-0.00224141	-0.66417	-468.792	-4.16E-17
51370	-2.44379	0.020345	-1.74149	635.557	-2.64E-16
51371	-1.46723	0.030301	-2.61112	1445.47	-7.08E-16
51372	-1.46723	0.0221381	-2.35139	965.297	-2.64E-16
51373	-1.46723	0.00902854	-1.83865	194.146	-4.16E-17
51374	-1.46723	0.000791479	-1.43793	-290.386	1.80E-16
51375	-2.44379	0.0105146	-1.76281	57.2995	6.25E-16
51376	-2.44379	0.025273	-2.6323	925.437	1.80E-16
51377	-2.44379	0.0318822	-3.14884	1314.21	-4.16E-17
51378	-1.46723	0.0165986	-2.68018	639.443	-2.64E-16
51379	-2.44379	0.00790533	-2.11369	-96.1895	-7.08E-16
51380	-2.44379	0.0103676	-2.30104	48.6522	-2.64E-16
51381	-1.46723	0.00361091	-2.01211	-124.538	-4.16E-17
51382	-1.46723	-0.0069097	-1.23485	-743.397	1.80E-16
51383	-2.44379	0.00209898	-1.3831	-437.739	6.25E-16
51384	-1.46723	0.00860896	-1.799	169.465	1.80E-16
51385	-1.46723	0.00726482	-1.59572	90.3985	-4.16E-17
51386	-1.46723	0.00452849	-1.40754	-70.5623	-2.64E-16
51387	-0.490663	-0.00716735	-0.837542	-534.288	-7.08E-16
51388	-0.490663	-0.0179035	0.00873707	-1165.83	-2.64E-16
51389	-0.490663	-0.018493	0.34988	-1200.5	-4.16E-17
51390	-0.490663	-0.0100268	0.204494	-702.492	1.80E-16
51391	-0.490663	0.000646069	-0.164392	-74.6752	6.25E-16
51392	-1.46723	0.0203592	-1.06899	860.654	1.80E-16
51393	-1.46723	0.0359914	-2.20107	1780.2	-4.16E-17
51394	-0.490663	0.0253386	-2.13959	1377.83	-2.64E-16
51395	-1.46723	0.0137624	-1.61857	472.608	-7.08E-16
51396	-1.46723	0.00970151	-1.62814	233.733	-2.64E-16
51397	-1.46723	0.00875344	-1.63298	177.964	-4.16E-17
51398	-1.46723	0.00731843	-1.55624	93.5517	1.80E-16
51399	-2.44379	0.0182269	-2.0211	510.96	6.25E-16
51400	-2.44379	0.0308932	-2.89286	1256.04	1.80E-16
51401	-2.44379	0.0341596	-3.3201	1448.18	-4.16E-17
51402	-2.44379	0.0277791	-3.26719	1072.86	-2.64E-16
51403	-1.46723	0.00613466	-2.4255	23.9185	-7.08E-16
51404	-1.46723	-0.0144102	-1.18266	-1184.61	-2.64E-16
51405	-1.46723	-0.0206926	-0.521949	-1554.15	-4.16E-17
51406	-1.46723	-0.0130931	-0.513672	-1107.13	1.80E-16
51407	-1.46723	0.000172184	-0.892708	-326.816	6.25E-16
51408	-1.46723	0.0118794	-1.37466	361.845	1.80E-16
51409	-0.490663	0.00632887	-1.2132	259.607	-4.16E-17
51410	-1.46723	0.0061857	-1.02208	26.9206	-2.64E-16
51411	-1.46723	0.0128551	-1.47825	419.24	-7.08E-16
51412	-1.46723	0.0177966	-1.82856	709.916	-2.64E-16
51413	-2.44379	0.0287942	-2.44316	1132.57	-4.16E-17
51414	-1.46723	0.0253021	-2.70539	1151.42	1.80E-16
51415	-2.44379	0.0226852	-2.59574	773.214	6.25E-16
51416	-1.46723	0.0107255	-2.31233	293.965	1.80E-16
51417	-1.46723	-0.00332437	-1.49363	-532.495	-4.16E-17
51418	-1.46723	-0.010105	-0.954667	-931.357	-2.64E-16
51419	-1.46723	-0.00710906	-0.856087	-755.124	-7.08E-16
51420	-1.46723	0.000917241	-1.0525	-282.989	-2.64E-16
51421	-2.44379	0.020856	-1.89431	665.615	-4.16E-17
51422	-2.44379	0.0384952	-3.05739	1703.21	1.80E-16
51423	-2.44379	0.042197	-3.61433	1920.97	6.25E-16
51424	-2.44379	0.0331431	-3.5391	1388.38	1.80E-16
51425	-1.46723	0.00776725	-2.58311	119.953	-4.16E-17
51426	-1.46723	-0.0158408	-1.20693	-1268.76	-2.64E-16
51427	-0.490663	-0.035542	0.0879557	-2203.38	-7.08E-16
51428	-1.46723	-0.0285546	0.494586	-2016.63	-2.64E-16
51429	-0.490663	-0.0159586	0.152352	-1051.42	-4.16E-17
51430	-1.46723	0.00623324	-0.51329	29.7172	1.80E-16
51431	-1.46723	0.0268774	-1.6733	1244.08	6.25E-16
51432	-1.46723	0.0354616	-2.40307	1749.03	1.80E-16
51433	-1.46723	0.0304545	-2.52329	1454.49	-4.16E-17
51434	-0.490663	0.00671369	-1.69151	282.243	-2.64E-16
51435	-1.46723	-0.00558485	-0.884392	-665.465	-7.08E-16
51436	-1.46723	-0.0025852	-0.985787	-489.014	-2.64E-16
51437	-1.46723	0.00560893	-1.28252	-7.00683	-4.16E-17
51438	-1.46723	0.0113087	-1.52489	328.274	1.80E-16
51439	-1.46723	0.0135382	-1.67508	459.423	6.25E-16
51440	-1.46723	0.0130805	-1.72597	432.5	1.80E-16
51441	-2.44379	0.0229982	-2.22943	791.624	-4.16E-17
51442	-2.44379	0.0332888	-3.04816	1396.96	-2.64E-16
51443	-1.46723	0.0221336	-2.84369	965.033	-7.08E-16
51444	-1.46723	0.00150643	-1.80762	-248.331	-2.64E-16
51445	-1.46723	-0.011122	-1.04252	-991.182	-4.16E-17
51446	-1.46723	-0.011192	-0.779016	-995.298	1.80E-16
51447	-2.44379	0.00829033	-1.43161	-73.5421	6.25E-16
51448	-1.46723	0.0183312	-2.09961	741.361	1.80E-16
51449	-2.44379	0.0271658	-2.47545	1036.78	-4.16E-17
51450	-2.44379	0.0329877	-3.09187	1379.24	-2.64E-16
51451	-2.44379	0.0316232	-3.32202	1298.98	-7.08E-16
51452	-1.46723	0.0116181	-2.61499	346.472	-2.64E-16
51453	-1.46723	-0.0102774	-1.37495	-941.5	-4.16E-17
51454	-1.46723	-0.0190336	-0.645673	-1456.57	1.80E-16
51455	-2.44379	-0.00172123	-1.08587	-662.457	6.25E-16
51456	-1.46723	0.0110001	-1.75482	310.119	1.80E-16
51457	-1.46723	0.0123934	-1.7183	392.081	-4.16E-17
51458	-1.46723	0.00955524	-1.59758	225.129	-2.64E-16
51459	-1.46723	0.00792025	-1.5421	128.953	-7.08E-16
51460	-0.490663	-0.00449494	-0.980632	-377.088	-2.64E-16
51461	-1.46723	-0.0051788	-0.607937	-641.579	-4.16E-17
51462	-0.490663	-0.00667038	-0.556396	-505.054	1.80E-16
51463	-0.490663	-0.00908401	-0.169084	-647.033	6.25E-16
51464	-1.46723	0.00378869	-0.558886	-114.08	1.80E-16
51465	-0.490663	0.00978237	-1.04506	462.754	-4.16E-17
51466	-2.44379	0.0294101	-1.86401	1168.8	-2.64E-16
51467	-1.46723	0.0367195	-2.82296	1823.03	-7.08E-16
51468	-2.44379	0.0388268	-3.14414	1722.72	-2.64E-16
51469	-2.44379	0.0352612	-3.43684	1512.98	-4.16E-17
51470	-1.46723	0.0145593	-2.77728	519.488	1.80E-16
51471	-1.46723	-0.00916118	-1.48158	-875.837	6.25E-16
51472	-1.46723	-0.0198589	-0.664067	-1505.12	1.80E-16
51473	-1.46723	-0.0154855	-0.50267	-1247.86	-4.16E-17
51474	-1.46723	-0.00342595	-0.78667	-538.47	-2.64E-16
51475	-1.46723	0.00881679	-1.2449	181.691	-7.08E-16
51476	-1.46723	0.0166608	-1.65229	643.103	-2.64E-16
51477	-0.490663	0.00685054	-1.34187	290.294	-4.16E-17
51478	-2.44379	0.0156329	-1.54238	358.373	1.80E-16
51479	-2.44379	0.0338444	-2.80637	1429.64	6.25E-16
51480	-1.46723	0.0299229	-3.01262	1423.22	1.80E-16
51481	-1.46723	0.0105135	-2.13934	281.497	-4.16E-17
51482	-1.46723	-0.00505243	-1.34589	-634.146	-2.64E-16
51483	-1.46723	-0.00930501	-0.954801	-884.297	-7.08E-16
51484	-0.490663	-0.0170676	-0.386649	-1116.66	-2.64E-16
51485	-0.490663	-0.0220197	0.311658	-1407.96	-4.16E-17
51486	-1.46723	-0.00544103	-0.0927814	-657.004	1.80E-16
51487	-1.46723	0.0187308	-1.31087	764.87	6.25E-16
51488	-0.490663	0.0204615	-1.64267	1090.94	1.80E-16
51489	-0.490663	0.00689185	-1.0219	292.724	-4.16E-17
51490	-0.490663	-0.0051399	-0.442033	-415.027	-2.64E-16
51491	-1.46723	0.00286761	-0.683132	-168.261	-7.08E-16
51492	-1.46723	0.0176956	-1.53242	703.971	-2.64E-16
51493	-1.46723	0.0251194	-2.06174	1140.67	-4.16E-17
51494	-1.46723	0.0226964	-2.16006	998.14	1.80E-16
51495	-1.46723	0.0154146	-1.98672	569.8	6.25E-16
51496	-1.46723	0.00804645	-1.71192	136.377	1.80E-16
51497	-2.44379	0.0152553	-2.00527	336.16	-4.16E-17
51498	-1.46723	0.0146735	-2.23001	526.201	-2.64E-16
51499	-0.490663	-0.00594981	-1.19303	-462.668	-7.08E-16
51500	-1.46723	-0.0137406	-0.403083	-1145.22	-2.64E-16
51501	-1.46723	-0.00410939	-0.737196	-578.673	-4.16E-17
51502	-2.44379	0.0213715	-1.83013	695.938	1.80E-16
51503	-2.44379	0.0418394	-3.13558	1899.93	6.25E-16
51504	-2.44379	0.0457073	-3.74158	2127.46	1.80E-16
51505	-1.46723	0.0235257	-3.11704	1046.92	-4.16E-17
51506	-1.46723	-0.00413818	-1.75235	-580.367	-2.64E-16
51507	-2.44379	-0.00697429	-1.34188	-971.461	-7.08E-16
51508	-2.44379	0.00702853	-1.94026	-147.766	-2.64E-16
51509	-2.44379	0.0202855	-2.54345	632.053	-4.16E-17
51510	-2.44379	0.0255363	-2.88664	940.925	1.80E-16
51511	-2.44379	0.0242643	-2.98151	866.103	6.25E-16
51512	-2.44379	0.019637	-2.89395	593.907	1.80E-16
51513	-1.46723	0.0025972	-2.17851	-184.167	-4.16E-17
51514	-2.44379	-0.00172038	-1.64215	-662.408	-2.64E-16
51515	-1.46723	-0.00480632	-1.4802	-619.669	-7.08E-16
51516	-1.46723	-0.00691567	-1.05634	-743.748	-2.64E-16
51517	-0.490663	-0.0164487	-0.397225	-1080.25	-4.16E-17
51518	-0.490663	-0.0221137	0.318504	-1413.49	1.80E-16
51519	0.4859	-0.0293665	0.982614	-1615.86	6.25E-16
51520	-0.490663	-0.018454	1.02172	-1198.21	1.80E-16
51521	-0.490663	0.0028754	0.0831209	56.4619	-4.16E-17
51522	-0.490663	0.0190789	-0.778832	1009.61	-2.64E-16
51523	-1.46723	0.0349619	-1.73955	1719.64	-7.08E-16
51524	-1.46723	0.0423167	-2.6507	2152.27	-2.64E-16
51525	-0.490663	0.0238715	-2.28088	1291.53	-4.16E-17
51526	-1.46723	0.00773179	-1.5063	117.867	1.80E-16
51527	-2.44379	0.0147995	-1.92676	309.35	6.25E-16
51528	-0.490663	0.00460724	-1.75933	158.335	1.80E-16
51529	-0.490663	-0.0165098	-0.388631	-1083.84	-4.16E-17
51530	-1.46723	-0.0151971	-0.0527151	-1230.89	-2.64E-16
51531	-1.46723	0.00316734	-0.845239	-150.63	-7.08E-16
51532	-1.46723	0.0191725	-1.61993	790.851	-2.64E-16
51533	-1.46723	0.0246484	-2.03809	1112.96	-4.16E-17
51534	-1.46723	0.0217674	-2.11608	943.494	1.80E-16
51535	-1.46723	0.0149461	-1.95935	542.241	6.25E-16
51536	-2.44379	0.0199891	-2.24035	614.618	1.80E-16
51537	-2.44379	0.0281621	-2.9079	1095.38	-4.16E-17
51538	-2.44379	0.0294071	-3.19203	1168.62	-2.64E-16
51539	-1.46723	0.0114998	-2.55413	339.516	-7.08E-16
51540	-2.44379	0.00294161	-1.92183	-388.173	-2.64E-16
51541	-1.46723	-0.00460601	-1.59895	-607.886	-4.16E-17
51542	-1.46723	-0.00967608	-1.02745	-906.125	1.80E-16
51543	-0.490663	-0.0201447	-0.281268	-1297.66	6.25E-16
51544	-1.46723	-0.0131575	-0.0873629	-1110.91	1.80E-16
51545	-0.490663	-0.00622403	-0.35931	-478.799	-4.16E-17
51546	-0.490663	-0.00321493	-0.255941	-301.793	-2.64E-16
51547	-0.490663	-0.000881383	-0.262134	-164.525	-7.08E-16
51548	-1.46723	0.014572	-0.937452	520.233	-2.64E-16
51549	-1.46723	0.0299498	-1.98055	1424.81	-4.16E-17
51550	-2.44379	0.0452003	-3.01297	2097.63	1.80E-16
51551	-2.44379	0.0497108	-3.83531	2362.96	6.25E-16
51552	-2.44379	0.0402286	-3.87207	1805.18	1.80E-16
51553	-2.44379	0.0232301	-3.36321	805.268	-4.16E-17
51554	-2.44379	0.00822191	-2.72459	-77.5671	-2.64E-16
51555	-1.46723	-0.0114976	-1.70928	-1013.28	-7.08E-16
51556	-1.46723	-0.0242872	-0.611891	-1765.6	-2.64E-16
51557	-1.46723	-0.0218706	-0.254476	-1623.45	-4.16E-17
51558	-0.490663	-0.0200221	-0.00754941	-1290.45	1.80E-16
51559	-0.490663	-0.0171249	0.325309	-1120.02	6.25E-16
51560	-0.490663	-0.00905381	0.21343	-645.256	1.80E-16
51561	-1.46723	0.0135799	-0.718395	461.873	-4.16E-17
51562	-2.44379	0.0459885	-2.54588	2144	-2.64E-16
51563	-2.44379	0.0637536	-4.09016	3189	-7.08E-16
51564	-2.44379	0.0571248	-4.46176	2799.07	-2.64E-16
51565	-3.42035	0.0472814	-4.4805	1995.79	-4.16E-17
51566	-2.44379	0.0253574	-3.98625	930.401	1.80E-16
51567	-2.44379	0.000770238	-2.74925	-515.901	6.25E-16
51568	-2.44379	-0.0128121	-1.83652	-1314.86	1.80E-16
51569	-1.46723	-0.0232135	-1.00771	-1702.44	-4.16E-17
51570	-1.46723	-0.0251685	-0.303008	-1817.44	-2.64E-16
51571	-1.46723	-0.0152627	-0.316089	-1234.75	-7.08E-16
51572	-1.46723	0.000983377	-0.826486	-279.098	-2.64E-16
51573	-0.490663	0.00286782	-0.896447	56.0162	-4.16E-17
51574	-0.490663	-0.00304599	-0.432792	-291.855	1.80E-16
51575	-1.46723	0.00594147	-0.71959	12.5544	6.25E-16
51576	-0.490663	0.00900196	-1.09279	416.848	1.80E-16
51577	-1.46723	0.0150755	-1.28017	549.852	-4.16E-17
51578	-1.46723	0.0214458	-1.83066	924.576	-2.64E-16
51579	-1.46723	0.0225855	-2.10226	991.613	-7.08E-16
51580	-1.46723	0.0174314	-2.03215	688.431	-2.64E-16
51581	-1.46723	0.0103058	-1.79218	269.281	-4.16E-17
51582	-1.46723	0.00486209	-1.54218	-50.9385	1.80E-16
51583	-2.44379	0.014496	-1.91392	291.499	6.25E-16
51584	-2.44379	0.0277184	-2.76137	1069.29	1.80E-16
51585	-1.46723	0.0205464	-2.68122	871.668	-4.16E-17
51586	-2.44379	0.0150544	-2.32409	324.344	-2.64E-16
51587	-2.44379	0.0165695	-2.55834	413.47	-7.08E-16
51588	-1.46723	0.00689732	-2.20852	68.7804	-2.64E-16
51589	-1.46723	-0.00670531	-1.32126	-731.374	-4.16E-17
51590	-1.46723	-0.0117147	-0.828181	-1026.05	1.80E-16
51591	-1.46723	-0.00659633	-0.820583	-724.964	6.25E-16
51592	-2.44379	0.0146176	-1.62707	298.652	1.80E-16
51593	-2.44379	0.0354049	-2.86245	1521.43	-4.16E-17
51594	-2.44379	0.0422709	-3.5364	1925.32	-2.64E-16
51595	-1.46723	0.0233481	-3.02978	1036.47	-7.08E-16
51596	-2.44379	0.00977352	-2.30988	13.7045	-2.64E-16
51597	-0.490663	-0.0155154	-1.24956	-1025.35	-4.16E-17
51598	-0.490663	-0.0374205	0.421316	-2313.89	1.80E-16
51599	-0.490663	-0.0400467	1.17193	-2468.37	6.25E-16
51600	0.4859	-0.0362304	1.48859	-2019.61	1.80E-16
51601	0.4859	-0.0277368	1.68179	-1519.99	-4.16E-17
51602	-1.46723	0.00974157	0.283252	236.09	-2.64E-16
51603	-0.490663	0.0372238	-1.55338	2076.95	-7.08E-16
51604	-1.46723	0.0501574	-2.50991	2613.49	-2.64E-16
51605	-2.44379	0.0590127	-3.59877	2910.13	-4.16E-17
51606	-2.44379	0.0567317	-4.30807	2775.95	1.80E-16
51607	-3.42035	0.0518826	-4.6061	2266.45	6.25E-16
51608	-2.44379	0.0305006	-4.18919	1232.95	1.80E-16
51609	-1.46723	-0.00802721	-2.37768	-809.133	-4.16E-17
51610	-2.44379	-0.0247683	-1.02292	-2018.17	-2.64E-16
51611	-2.44379	-0.0149045	-1.13393	-1437.95	-7.08E-16
51612	-1.46723	-0.00710925	-1.23469	-755.135	-2.64E-16
51613	-1.46723	-0.00407833	-0.997629	-576.846	-4.16E-17
51614	-2.44379	0.0127994	-1.58791	191.694	1.80E-16
51615	-2.44379	0.0324899	-2.75774	1349.96	6.25E-16
51616	-2.44379	0.0402068	-3.44121	1803.9	1.80E-16
51617	-2.44379	0.0345028	-3.50842	1468.37	-4.16E-17
51618	-1.46723	0.0107775	-2.65525	297.025	-2.64E-16
51619	-2.44379	-0.000936145	-1.85764	-616.276	-7.08E-16
51620	-1.46723	-0.00912815	-1.4468	-873.894	-2.64E-16
51621	-1.46723	-0.0130125	-0.870763	-1102.38	-4.16E-17
51622	-1.46723	-0.00956626	-0.715984	-899.665	1.80E-16
51623	-1.46723	-6.81E-05	-0.956709	-340.95	6.25E-16
51624	-0.490663	-0.00225663	-0.803412	-245.422	1.80E-16
51625	-0.490663	-0.00893247	-0.228482	-638.119	-4.16E-17
