4379	-20.2436	-125.623	0.264129
4380	-20.2973	-124.274	0.262446
4381	-20.3442	-116.916	0.252215
4382	-20.3851	-105.982	0.236893
4383	-20.4207	-93.7237	0.21967
4384	-20.4587	-83.7595	0.205709
4385	-20.5046	-80.4661	0.201236
4386	-20.5472	-81.6805	0.203138
4387	-20.5862	-82.0632	0.203846
4388	-20.6362	-84.1984	0.207085
4389	-20.6993	-93.3124	0.220271
4390	-20.7696	-108.026	0.241425
4391	-20.8426	-123.21	0.263256
4392	-20.9154	-134.844	0.280055
4393	-20.9857	-141.111	0.289236
4394	-21.0522	-141.958	0.29072
4395	-21.1142	-138.309	0.285811
4396	-21.1784	-133.529	0.279309
4397	-21.2566	-134.511	0.281034
4398	-21.3494	-145.463	0.296951
4399	-21.4493	-162.87	0.322048
4400	-21.5511	-179.995	0.346754
4401	-21.6439	-189.957	0.361267
4402	-21.7205	-187.264	0.357776
4403	-21.7981	-176.704	0.343139
4404	-21.8886	-170.646	0.334937
4405	-21.9851	-173.377	0.339218
4406	-22.0902	-182.497	0.352591
4407	-22.1979	-194.343	0.369839
4408	-22.2897	-199.784	0.377941
4409	-22.3605	-190.766	0.36546
4410	-22.4222	-170.756	0.337361
4411	-22.4901	-152.046	0.311131
4412	-22.5747	-145.935	0.30283
4413	-22.6756	-155.404	0.316681
4414	-22.7772	-172.263	0.341007
4415	-22.8691	-184.063	0.358122
4416	-22.9515	-185.131	0.359986
4417	-23.0249	-176.927	0.348671
4418	-23.0899	-162.963	0.329155
4419	-23.1473	-146.462	0.306011
4420	-23.2048	-131.747	0.2854
4421	-23.2753	-125.745	0.277194
4422	-23.3598	-132.233	0.286748
4423	-23.444	-145.007	0.305211
4424	-23.5111	-151.089	0.314117
4425	-23.5643	-144.137	0.30449
4426	-23.6137	-129.722	0.284268
4427	-23.6591	-114.7	0.263171
4428	-23.7002	-101.437	0.244546
4429	-23.7372	-90.2093	0.228791
4430	-23.7703	-80.5909	0.215298
4431	-23.7997	-72.0908	0.203376
4432	-23.8256	-64.3693	0.192542
4433	-23.8412	-55.1417	0.17953
4434	-23.842	-40.7613	0.159151
4435	-23.8326	-21.5665	0.131905
4436	-23.8165	-1.44069	0.103311
4437	-23.8036	14.1663	0.0811356
4438	-23.8149	15.7293	0.0789685
4439	-23.857	-3.89467	0.106962
4440	-23.9117	-37.5128	0.154843
4441	-23.9589	-67.4877	0.197529
4442	-23.985	-79.1864	0.214221
4443	-23.9958	-70.7976	0.202377
4444	-24.0032	-52.6801	0.176729
4445	-24.0079	-34.7979	0.151404
4446	-24.0107	-20.8706	0.131676
4447	-24.0048	-9.23359	0.115157
4448	-23.9787	6.66675	0.0925099
4449	-23.9323	31.1773	0.0575722
4450	-23.8733	60.9943	0.0150601
4451	-23.8075	89.5283	-0.0256624
4452	-23.7463	109.971	-0.0548979
4453	-23.69	118.972	-0.0678948
4454	-23.6244	122.807	-0.0736092
4455	-23.5471	129.934	-0.0840387
4456	-23.4714	139.032	-0.0972562
4457	-23.4062	142.593	-0.10258
4458	-23.3431	139.596	-0.0986007
4459	-23.2688	137.968	-0.0966093
4460	-23.1817	144.234	-0.10586
4461	-23.0886	156.774	-0.12403
4462	-22.9869	172.025	-0.146079
4463	-22.8751	189.171	-0.170856
4464	-22.7599	205.908	-0.195069
4465	-22.6384	220.456	-0.216204
4466	-22.5019	236.214	-0.239121
4467	-22.352	256.084	-0.267921
4468	-22.1901	278.925	-0.300983
4469	-22.0105	304.753	-0.338355
4470	-21.8169	333.308	-0.379651
4471	-21.6195	359.623	-0.417788
4472	-21.4255	377.624	-0.444127
4473	-21.2397	384.231	-0.454281
4474	-21.0651	379.453	-0.448251
4475	-20.8963	367.329	-0.431786
4476	-20.7219	356.212	-0.41677
4477	-20.5419	351.934	-0.411472
4478	-20.3633	352.417	-0.412916
4479	-20.1912	352.039	-0.413113
4480	-20.0214	348.926	-0.409421
4481	-19.8366	349.484	-0.410997
4482	-19.6255	363.169	-0.431292
4483	-19.3953	390.478	-0.470978
4484	-19.1663	419.565	-0.513179
4485	-18.9596	433.954	-0.534453
4486	-18.7743	426.513	-0.524694
4487	-18.5948	405.996	-0.496377
4488	-18.4103	386.87	-0.470053
4489	-18.2133	378.873	-0.459556
4490	-18.0066	383.389	-0.466836
4491	-17.7921	395.87	-0.485438
4492	-17.5644	413.497	-0.51139
4493	-17.3271	434.342	-0.541944
4494	-17.0906	452.756	-0.569049
4495	-16.8616	462.585	-0.583954
4496	-16.6375	463.045	-0.585559
4497	-16.4163	457.984	-0.579327
4498	-16.2182	444.982	-0.56174
4499	-16.0565	415.797	-0.521062
4500	-15.9172	372.566	-0.460379
4501	-15.7832	329.172	-0.399444
4502	-15.6422	298.876	-0.357104
4503	-15.4935	286.047	-0.339552
4504	-15.344	285.275	-0.339094
4505	-15.1984	287.838	-0.343345
4506	-15.0527	289.651	-0.346535
4507	-14.9041	291.579	-0.3499
4508	-14.758	293.118	-0.352702
4509	-14.6035	295.797	-0.357156
4510	-14.4334	305.051	-0.370995
4511	-14.2578	319.949	-0.392858
4512	-14.0764	335.673	-0.415916
4513	-13.8821	352.53	-0.440635
4514	-13.6849	369.497	-0.465522
4515	-13.506	377.076	-0.477024
4516	-13.3451	368.708	-0.465848
4517	-13.2014	347.197	-0.435971
4518	-13.0811	315.746	-0.391905
4519	-12.9732	279.719	-0.341299
4520	-12.8698	247.732	-0.296402
4521	-12.7726	223.291	-0.262174
4522	-12.6753	206.698	-0.239069
4523	-12.5665	200.952	-0.231387
4524	-12.4457	207.346	-0.240964
4525	-12.3277	218.604	-0.257422
4526	-12.2152	225.827	-0.268137
4527	-12.0953	230.156	-0.274784
4528	-11.9739	234.817	-0.281907
4529	-11.8625	235.753	-0.283706
4530	-11.7613	229.315	-0.275013
4531	-11.67	216.407	-0.257104
4532	-11.5884	199.372	-0.233307
4533	-11.5159	180.48	-0.206838
4534	-11.459	159.277	-0.177028
4535	-11.4218	133.191	-0.140213
4536	-11.3992	103.086	-0.0976391
4537	-11.3946	70.9294	-0.0520817
4538	-11.4023	38.61	-0.00624061
4539	-11.4039	13.8383	0.0288764
4540	-11.4012	1.86604	0.0458337
4541	-11.4028	-2.36381	0.0518359
4542	-11.4074	-4.90868	0.0554625
4543	-11.4139	-7.55722	0.059244
4544	-11.4215	-10.3364	0.0632152
4545	-11.4368	-14.9298	0.069791
4546	-11.4643	-24.5782	0.0835829
4547	-11.4992	-38.804	0.103894
4548	-11.5382	-53.7718	0.125275
4549	-11.5715	-64.1678	0.140151
4550	-11.5927	-64.836	0.141189
4551	-11.6122	-58.0346	0.131631
4552	-11.6445	-53.9322	0.125954
4553	-11.6918	-60.0042	0.134761
4554	-11.7479	-74.6535	0.155763
4555	-11.8083	-91.7523	0.180255
4556	-11.87	-106.302	0.201139
4557	-11.9378	-117.901	0.217867
4558	-12.0151	-129.683	0.234895
4559	-12.1037	-144.154	0.255782
4560	-12.2047	-162.221	0.28182
4561	-12.3039	-179.297	0.306444
4562	-12.3916	-187.19	0.318003
4563	-12.476	-185.413	0.315844
4564	-12.5701	-182.792	0.312529
4565	-12.6752	-186.692	0.318504
4566	-12.7848	-196.133	0.332351
4567	-12.894	-205.868	0.346614
4568	-12.9998	-211.76	0.355414
4569	-13.0999	-212.001	0.356181
4570	-13.1932	-206.657	0.349004
4571	-13.2862	-198.926	0.338442
4572	-13.398	-198.028	0.337644
4573	-13.541	-214.219	0.3612
4574	-13.7155	-249.679	0.412202
4575	-13.9136	-297.311	0.480555
4576	-14.1219	-344.972	0.548993
4577	-14.3309	-381.925	0.602256
4578	-14.534	-403.034	0.633038
4579	-14.727	-408.044	0.640959
4580	-14.9	-397.431	0.626654
4581	-15.054	-373.342	0.593166
4582	-15.2049	-345.334	0.554111
4583	-15.3564	-323.417	0.523691
4584	-15.5036	-308.852	0.503673
4585	-15.6435	-297.628	0.48836
4586	-15.7814	-288.074	0.475405
4587	-15.921	-281.776	0.467072
4588	-16.0576	-278.012	0.462318
4589	-16.1952	-275.606	0.459493
4590	-16.3366	-275.762	0.460316
4591	-16.4763	-277.35	0.46316
4592	-16.6252	-281.125	0.469144
4593	-16.7975	-294.032	0.488171
4594	-16.988	-318.356	0.523455
4595	-17.1924	-348.746	0.567397
4596	-17.4002	-377.345	0.608816
4597	-17.5968	-394.729	0.63429
4598	-17.787	-398.177	0.639986
4599	-17.9743	-393.271	0.63383
4600	-18.154	-383.948	0.621379
4601	-18.323	-370.543	0.603099
4602	-18.4797	-352.966	0.578852
4603	-18.6231	-331.651	0.549251
4604	-18.7531	-307.542	0.515634
4605	-18.8773	-283.915	0.482674
4606	-19.0009	-265.473	0.457062
4607	-19.1205	-252.795	0.439601
4608	-19.2409	-244.787	0.428763
4609	-19.3727	-244.243	0.428551
4610	-19.5228	-255.019	0.444463
4611	-19.6882	-276.229	0.475228
4612	-19.8591	-300.79	0.510766
4613	-20.0286	-320.498	0.53942
4614	-20.192	-330.66	0.554517
4615	-20.3536	-332.356	0.557608
4616	-20.5162	-330.505	0.555676
4617	-20.6746	-327.113	0.551543
4618	-20.8327	-322.867	0.546197
4619	-20.993	-320.1	0.542956
4620	-21.1499	-318.304	0.541079
4621	-21.2999	-314.341	0.536099
4622	-21.4404	-306.043	0.524936
4623	-21.5704	-292.894	0.506852
4624	-21.6891	-275.587	0.482827
4625	-21.7965	-255.383	0.454647
4626	-21.9003	-235.728	0.42723
4627	-22.0128	-223.463	0.410325
4628	-22.128	-220.574	0.40672
4629	-22.227	-217.722	0.403098
4630	-22.3119	-206.91	0.388136
4631	-22.3919	-191.048	0.365994
4632	-22.4661	-174.983	0.34354
4633	-22.5413	-162.135	0.325649
4634	-22.6149	-153.946	0.314355
4635	-22.6707	-144.062	0.300584
4636	-22.7054	-125.16	0.273941
4637	-22.7246	-98.08	0.23564
4638	-22.7399	-70.4785	0.196584
4639	-22.7736	-54.9907	0.174776
4640	-22.8336	-61.0933	0.183681
4641	-22.9024	-82.8486	0.214808
4642	-22.9681	-105.144	0.246688
4643	-23.0295	-118.96	0.266532
4644	-23.0862	-123.317	0.272947
4645	-23.1379	-120.421	0.269063
4646	-23.1847	-113.059	0.258827
4647	-23.2194	-101.394	0.242442
4648	-23.2376	-83.3589	0.216957
4649	-23.2511	-62.274	0.187129
4650	-23.2682	-46.0232	0.164169
4651	-23.2874	-37.7641	0.152545
4652	-23.3001	-33.2786	0.146241
4653	-23.2935	-23.858	0.132861
4654	-23.2666	-4.00732	0.104611
4655	-23.2339	21.1496	0.0688156
4656	-23.2054	41.2169	0.0402521
4657	-23.1735	53.5174	0.0226819
4658	-23.1328	63.1765	0.00881884
4659	-23.0875	73.0343	-0.00534599
4660	-23.0403	82.0002	-0.0182546
4661	-23.0005	86.4439	-0.024722
4662	-22.9815	79.8819	-0.0155023
4663	-22.9772	61.1964	0.0109637
4664	-22.9688	40.8208	0.0398072
4665	-22.9577	27.8133	0.0581962
4666	-22.9524	20.1444	0.0690432
4667	-22.9439	15.7236	0.0752731
4668	-22.9263	17.2475	0.0730384
4669	-22.9102	22.5327	0.0654791
4670	-22.903	24.5393	0.0626039
4671	-22.8946	22.6068	0.0653076
4672	-22.8859	20.3462	0.0684745
4673	-22.8843	16.6654	0.0736849
4674	-22.8733	14.2518	0.0770589
4675	-22.8415	21.753	0.066292
4676	-22.7966	40.2482	0.0398867
4677	-22.744	63.1158	0.00725138
4678	-22.6877	84.0953	-0.0227234
4679	-22.6233	101.753	-0.048024
4680	-22.5554	116.549	-0.0692848
4681	-22.4942	125.129	-0.0817061
4682	-22.4324	127.347	-0.0851117
4683	-22.3647	128.707	-0.0873267
4684	-22.2951	131.667	-0.0918183
4685	-22.2189	136.765	-0.0993687
4686	-22.1333	145.721	-0.112426
4687	-22.0584	152.996	-0.123056
4688	-22.0076	147.492	-0.115471
4689	-21.9602	131.292	-0.0927116
4690	-21.8949	120.423	-0.0775834
4691	-21.8194	122.71	-0.0811456
4692	-21.7536	128.894	-0.0901909
4693	-21.7037	127.12	-0.0878896
4694	-21.6661	114.965	-0.0708203
4695	-21.631	98.5748	-0.0477392
4696	-21.584	88.2845	-0.0333538
4697	-21.5304	88.4073	-0.0337558
4698	-21.4739	94.7739	-0.04302
4699	-21.4025	106.542	-0.0600031
4700	-21.3159	125.434	-0.0871484
4701	-21.2215	147.918	-0.119418
4702	-21.1318	165.953	-0.14536
4703	-21.0481	174.132	-0.157309
4704	-20.9565	177.196	-0.162042
4705	-20.855	182.831	-0.170459
4706	-20.7498	191.638	-0.18339
4707	-20.6525	197.725	-0.192431
4708	-20.5708	194.294	-0.187916
4709	-20.5023	180.315	-0.168393
4710	-20.4448	159.826	-0.139598
4711	-20.3893	139.297	-0.110736
4712	-20.3298	125.335	-0.0912005
4713	-20.2692	119.146	-0.082686
4714	-20.2097	117.336	-0.0803739
4715	-20.1528	116.447	-0.0793552
4716	-20.0994	114.366	-0.076634
4717	-20.0499	110.319	-0.071108
4718	-20.0047	104.398	-0.0629084
4719	-19.9565	99.2118	-0.0557621
4720	-19.8932	101.04	-0.0586225
4721	-19.8143	113.633	-0.0768071
4722	-19.727	133.15	-0.10484
4723	-19.6366	152.625	-0.132828
4724	-19.5468	167.132	-0.153772
4725	-19.4602	174.662	-0.164812
4726	-19.3783	175.366	-0.166158
4727	-19.3022	170.526	-0.159621
4728	-19.2323	161.758	-0.147492
4729	-19.1688	150.56	-0.13189
4730	-19.1115	138.122	-0.114504
4731	-19.0604	125.303	-0.0965529
4732	-19.0221	110.568	-0.075831
4733	-18.9938	92.8033	-0.0507723
4734	-18.9588	78.2576	-0.0303047
4735	-18.9202	72.0426	-0.0216601
4736	-18.8875	69.7324	-0.0185245
4737	-18.8599	66.1909	-0.0136223
4738	-18.8367	60.5406	-0.00571278
4739	-18.817	53.5138	0.00416313
4740	-18.7932	48.2181	0.0115679
4741	-18.7529	51.0904	0.00732512
4742	-18.695	65.7649	-0.0137197
4743	-18.6271	88.1454	-0.0457299
4744	-18.5614	108.872	-0.0753867
4745	-18.5065	119.182	-0.0902328
4746	-18.4535	119.325	-0.0906601
4747	-18.4033	114.666	-0.08427
4748	-18.3639	105.808	-0.0718834
4749	-18.3257	94.6319	-0.056205
4750	-18.2823	87.0786	-0.0456838
4751	-18.2367	85.1118	-0.0430901
4752	-18.1909	86.2929	-0.044959
4753	-18.1536	85.7533	-0.0443528
4754	-18.1377	76.0707	-0.0306965
4755	-18.1443	53.3768	0.00149677
4756	-18.166	21.9992	0.0460624
4757	-18.1902	-8.28207	0.0890847
4758	-18.2082	-28.2741	0.117497
4759	-18.2285	-37.877	0.131194
4760	-18.2499	-42.2119	0.137429
4761	-18.2569	-39.6223	0.133788
4762	-18.2465	-26.2206	0.114749
4763	-18.2246	-4.68969	0.0841391
4764	-18.1954	18.7711	0.0507626
4765	-18.1548	41.4604	0.0184314
4766	-18.1005	64.6009	-0.014598
4767	-18.0456	85.3317	-0.0442144
4768	-17.9992	96.9014	-0.0608101
4769	-17.9528	99.5602	-0.0647759
4770	-17.9005	100.172	-0.0658648
4771	-17.8531	100.222	-0.0661381
4772	-17.8177	95.1805	-0.0591428
4773	-17.7915	83.716	-0.0430048
4774	-17.7652	70.7706	-0.0247683
4775	-17.7324	63.0284	-0.0139342
4776	-17.6961	62.1914	-0.0129021
4777	-17.6586	65.2935	-0.0174586
4778	-17.6285	67.0004	-0.0200057
4779	-17.6118	61.6897	-0.0125499
4780	-17.6046	48.9107	0.0055321
4781	-17.6043	32.5772	0.0286809
4782	-17.6086	16.472	0.0515262
4783	-17.6087	4.98928	0.0678018
4784	-17.5915	4.66622	0.0681866
4785	-17.5557	18.6433	0.0482238
4786	-17.5009	44.2596	0.0116835
4787	-17.4276	77.218	-0.0353419
4788	-17.3511	109.382	-0.0812547
4789	-17.2818	130.724	-0.111799
4790	-17.2197	138.028	-0.122416
4791	-17.1644	134.475	-0.117616
4792	-17.1008	128.749	-0.109769
4793	-17.0118	133.755	-0.117243
4794	-16.9081	152.589	-0.144379
4795	-16.8046	174.768	-0.176254
4796	-16.7045	190.558	-0.19906
4797	-16.6096	197.104	-0.208742
4798	-16.5213	195.22	-0.206447
4799	-16.4401	187.103	-0.195288
4800	-16.3662	175.06	-0.178533
4801	-16.2995	160.966	-0.15884
4802	-16.2398	146.146	-0.138088
4803	-16.1795	133.558	-0.120503
4804	-16.1061	129.395	-0.114915
4805	-16.0186	137.165	-0.126299
4806	-15.9315	150.659	-0.145796
4807	-15.8544	159.121	-0.158118
4808	-15.7792	159.926	-0.159578
4809	-15.7077	156.302	-0.154745
4810	-15.6481	147.734	-0.142855
4811	-15.5912	135.76	-0.126125
4812	-15.5307	126.419	-0.113143
4813	-15.4694	121.95	-0.10707
4814	-15.4168	118.101	-0.101839
4815	-15.3789	108.777	-0.0887832
4816	-15.345	94.8784	-0.0692287
4817	-15.3076	83.3484	-0.0530455
4818	-15.269	77.3475	-0.0447043
4819	-15.2306	75.2194	-0.041851
4820	-15.2009	72.409	-0.037994
4821	-15.1853	63.5914	-0.0255629
4822	-15.1724	50.4141	-0.0069405
4823	-15.1547	40.2165	0.00743783
4824	-15.1342	36.2365	0.0129915
4825	-15.1051	38.8098	0.00922048
4826	-15.0565	50.9888	-0.00824816
4827	-14.996	71.9626	-0.0382326
4828	-14.9437	90.8444	-0.0652171
4829	-14.9059	96.9438	-0.0740231
4830	-14.8718	91.6899	-0.0667215
4831	-14.8268	86.2344	-0.0591801
4832	-14.7686	89.349	-0.0638425
4833	-14.7029	100.453	-0.0798595
4834	-14.6342	114.035	-0.0994032
4835	-14.5727	123.284	-0.112773
4836	-14.5252	122.197	-0.111434
4837	-14.4816	112.77	-0.0982594
4838	-14.4346	103.157	-0.0848333
4839	-14.3868	97.4945	-0.0770109
4840	-14.3471	92.6906	-0.070371
4841	-14.3286	81.0267	-0.0539176
4842	-14.3252	59.8795	-0.0239587
4843	-14.3178	38.4956	0.00631846
4844	-14.3079	25.1766	0.0251541
4845	-14.3038	17.4825	0.0360417
4846	-14.3038	11.0256	0.0451934
4847	-14.3066	4.85001	0.0539582
4848	-14.3112	-0.78753	0.0619683
4849	-14.3169	-5.46622	0.0686241
4850	-14.316	-6.85213	0.0705846
4851	-14.3034	-1.36801	0.0627578
4852	-14.283	10.4819	0.0458758
4853	-14.258	24.6003	0.0257587
4854	-14.2306	37.4268	0.00746218
4855	-14.2023	47.0372	-0.0062793
4856	-14.1743	52.9351	-0.0147578
4857	-14.1473	55.4903	-0.018494
4858	-14.1219	55.4374	-0.0185273
4859	-14.0983	53.556	-0.0159611
4860	-14.0839	48.4044	-0.00872081
4861	-14.0907	34.7987	0.0105923
4862	-14.1191	9.86154	0.0460579
4863	-14.1614	-21.9428	0.0913159
4864	-14.212	-53.2436	0.135895
4865	-14.2667	-78.8708	0.172451
4866	-14.3226	-96.6853	0.197938
4867	-14.3777	-106.787	0.21249
4868	-14.4377	-112.562	0.22093
4869	-14.5066	-119.235	0.230681
4870	-14.5722	-125.89	0.240392
4871	-14.6263	-126.311	0.241219
4872	-14.6782	-120.534	0.233252
4873	-14.7342	-114.92	0.225533
4874	-14.7914	-112.535	0.222396
4875	-14.8549	-114.093	0.224874
4876	-14.928	-121.159	0.2352
4877	-14.9983	-129.99	0.248016
4878	-15.0573	-132.715	0.252128
4879	-15.114	-128.642	0.246596
4880	-15.1746	-123.971	0.240234
4881	-15.2361	-121.873	0.237522
4882	-15.2964	-121.14	0.236739
4883	-15.354	-119.932	0.235272
4884	-15.4153	-119.206	0.234504
4885	-15.4845	-122.225	0.239077
4886	-15.557	-128.89	0.248832
4887	-15.6368	-137.939	0.261997
4888	-15.7265	-150.157	0.279696
4889	-15.8275	-166.036	0.30263
4890	-15.9477	-187.385	0.333402
4891	-16.0846	-214.81	0.372853
4892	-16.2362	-245.404	0.41686
4893	-16.4004	-276.083	0.461042
4894	-16.561	-300.517	0.496356
4895	-16.7072	-310.493	0.511116
4896	-16.839	-304.322	0.502931
4897	-16.957	-286.346	0.477954
4898	-17.0692	-263.951	0.44669
4899	-17.1885	-246.996	0.423166
4900	-17.3164	-241.362	0.415724
4901	-17.4462	-244.215	0.420321
4902	-17.5735	-248.907	0.427512
4903	-17.6952	-250.47	0.430245
4904	-17.8166	-248.824	0.428427
4905	-17.9414	-247.495	0.427075
4906	-18.0648	-247.229	0.427222
4907	-18.1907	-247.712	0.428442
4908	-18.3218	-250.549	0.433021
4909	-18.4597	-256.844	0.442529
4910	-18.6199	-270.931	0.463176
4911	-18.8122	-299.36	0.504288
4912	-19.0207	-338.387	0.56049
4913	-19.2268	-373.603	0.611279
4914	-19.4323	-396.391	0.644451
4915	-19.6456	-410.483	0.665331
4916	-19.865	-421.647	0.682087
4917	-20.0821	-429.681	0.694397
4918	-20.2983	-433.354	0.700521
4919	-20.5145	-434.241	0.702698
4920	-20.7242	-432.069	0.700512
4921	-20.9231	-424.481	0.690603
4922	-21.1087	-410.255	0.671229
4923	-21.2867	-391.86	0.645913
4924	-21.4686	-376.386	0.624755
4925	-21.6551	-368.846	0.614861
4926	-21.8389	-366.702	0.612604
4927	-22.0154	-364.106	0.609675
4928	-22.1816	-356.971	0.60027
4929	-22.3357	-343.861	0.582343
4930	-22.4841	-327.384	0.559621
4931	-22.6313	-312.588	0.539276
4932	-22.7733	-300.808	0.523184
4933	-22.9147	-291.762	0.510963
4934	-23.0586	-286.824	0.504577
4935	-23.1999	-284.682	0.502141
4936	-23.3352	-281.579	0.498318
4937	-23.4694	-277.009	0.492412
4938	-23.6062	-273.726	0.48834
4939	-23.7334	-269.75	0.483246
4940	-23.8501	-260.846	0.471121
4941	-23.9706	-250.95	0.457608
4942	-24.0973	-246.523	0.451872
4943	-24.2171	-245.038	0.450277
4944	-24.3215	-238.461	0.441399
4945	-24.4193	-225.665	0.423678
4946	-24.5241	-214.662	0.40853
4947	-24.6451	-214.221	0.408418
4948	-24.7736	-224.301	0.423252
4949	-24.8959	-235.362	0.439449
4950	-25.0177	-241.595	0.448802
4951	-25.1427	-245.149	0.454369
4952	-25.266	-247.224	0.457835
4953	-25.3845	-246.327	0.457068
4954	-25.4889	-239.178	0.447379
4955	-25.5732	-222.059	0.423475
4956	-25.6484	-198.109	0.389848
4957	-25.7224	-175.854	0.35862
4958	-25.7934	-159.392	0.335589
4959	-25.8528	-145.417	0.316034
4960	-25.888	-125.959	0.288606
