21653	0.860416
21654	0.870532
21655	0.870532
21656	0.870532
21657	0.880296
21658	0.880296
21659	0.880296
21660	0.889704
21661	0.889704
21662	0.889704
21663	0.898751
21664	0.898751
21665	0.907433
21666	0.907433
21667	0.907433
21668	0.915747
21669	0.915747
21670	0.915747
21671	0.923688
21672	0.923688
21673	0.923688
21674	0.931254
21675	0.931254
21676	0.931254
21677	0.93844
21678	0.93844
21679	0.945244
21680	0.945244
21681	0.945244
21682	0.951661
21683	0.951661
21684	0.951661
21685	0.95769
21686	0.95769
21687	0.95769
21688	0.963328
21689	0.963328
21690	0.963328
21691	0.968571
21692	0.968571
21693	0.968571
21694	0.973417
21695	0.973417
21696	0.973417
21697	0.977864
21698	0.977864
21699	0.977864
21700	0.981909
21701	0.981909
21702	0.981909
21703	0.985551
21704	0.985551
21705	0.988788
21706	0.988788
21707	0.988788
21708	0.991617
21709	0.991617
21710	0.991617
21711	0.994038
21712	0.994038
21713	0.994038
21714	0.996049
21715	0.996049
21716	0.996049
21717	0.997649
21718	0.997649
21719	0.998837
21720	0.998837
21721	0.998837
21722	0.999611
21723	0.999611
21724	0.999611
21725	0.999972
21726	0.999972
21727	0.999972
21728	0.999918
21729	0.999918
21730	0.999918
21731	0.999449
21732	0.999449
21733	0.999449
21734	0.998566
21735	0.998566
21736	0.998566
21737	0.997268
21738	0.997268
21739	0.997268
21740	0.995555
21741	0.995555
21742	0.995555
21743	0.993427
21744	0.993427
21745	0.990886
21746	0.990886
21747	0.990886
21748	0.987931
21749	0.987931
21750	0.987931
21751	0.984564
21752	0.984564
21753	0.984564
21754	0.980785
21755	0.980785
21756	0.980785
21757	0.976597
21758	0.976597
21759	0.976597
21760	0.971999
21761	0.971999
21762	0.966994
21763	0.966994
21764	0.966994
21765	0.961584
21766	0.961584
21767	0.961584
21768	0.95577
21769	0.95577
21770	0.95577
21771	0.949554
21772	0.949554
21773	0.949554
21774	0.942939
21775	0.942939
21776	0.942939
21777	0.935927
21778	0.935927
21779	0.935927
21780	0.928521
21781	0.928521
21782	0.928521
21783	0.920723
21784	0.920723
21785	0.912536
21786	0.912536
21787	0.912536
21788	0.903964
21789	0.903964
21790	0.903964
21791	0.895009
21792	0.895009
21793	0.895009
21794	0.885675
21795	0.885675
21796	0.885675
21797	0.875966
21798	0.875966
21799	0.875966
21800	0.865885
21801	0.865885
21802	0.865885
21803	0.855436
21804	0.855436
21805	0.844624
21806	0.844624
21807	0.844624
21808	0.833452
21809	0.833452
21810	0.833452
21811	0.821925
21812	0.821925
21813	0.821925
21814	0.810048
21815	0.810048
21816	0.810048
21817	0.797825
21818	0.797825
21819	0.797825
21820	0.785261
21821	0.785261
21822	0.785261
21823	0.77236
21824	0.77236
21825	0.759129
21826	0.759129
21827	0.759129
21828	0.745573
21829	0.745573
21830	0.745573
21831	0.731696
21832	0.731696
21833	0.731696
21834	0.717505
21835	0.717505
21836	0.717505
21837	0.703005
21838	0.703005
21839	0.703005
21840	0.688203
21841	0.688203
21842	0.688203
21843	0.673103
21844	0.673103
21845	0.657713
21846	0.657713
21847	0.657713
21848	0.642038
21849	0.642038
21850	0.642038
21851	0.626086
21852	0.626086
21853	0.626086
21854	0.609862
21855	0.609862
21856	0.609862
21857	0.593373
21858	0.593373
21859	0.593373
21860	0.576626
21861	0.576626
21862	0.576626
21863	0.559628
21864	0.559628
21865	0.542386
21866	0.542386
21867	0.542386
21868	0.524907
21869	0.524907
21870	0.524907
21871	0.507199
21872	0.507199
21873	0.507199
21874	0.489268
21875	0.489268
21876	0.489268
21877	0.471122
21878	0.471122
21879	0.471122
21880	0.45277
21881	0.45277
21882	0.45277
21883	0.434217
21884	0.434217
21885	0.415473
21886	0.415473
21887	0.415473
21888	0.396545
21889	0.396545
21890	0.396545
21891	0.377441
21892	0.377441
21893	0.377441
21894	0.358169
21895	0.358169
21896	0.358169
21897	0.338738
21898	0.338738
21899	0.338738
21900	0.319155
21901	0.319155
21902	0.319155
21903	0.299428
21904	0.299428
21905	0.279567
21906	0.279567
21907	0.279567
21908	0.25958
21909	0.25958
21910	0.25958
21911	0.239474
21912	0.239474
21913	0.239474
21914	0.219259
21915	0.219259
21916	0.219259
21917	0.198943
21918	0.198943
21919	0.198943
21920	0.178536
21921	0.178536
21922	0.178536
21923	0.158045
21924	0.158045
21925	0.137479
21926	0.137479
21927	0.137479
21928	0.116848
21929	0.116848
21930	0.116848
21931	0.0961599
21932	0.0961599
21933	0.0961599
21934	0.0754239
21935	0.0754239
21936	0.0754239
21937	0.054649
21938	0.054649
21939	0.054649
21940	0.0338442
21941	0.0338442
21942	0.0338442
21943	0.0130184
21944	0.0130184
21945	-0.00781934
21946	-0.00781934
21947	-0.00781934
21948	-0.02866
21949	-0.02866
21950	-0.02866
21951	-0.0494944
21952	-0.0494944
21953	-0.0494944
21954	-0.0703136
21955	-0.0703136
21956	-0.0703136
21957	-0.0911085
21958	-0.0911085
21959	-0.0911085
21960	-0.11187
21961	-0.11187
21962	-0.11187
21963	-0.132589
21964	-0.132589
21965	-0.153256
21966	-0.153256
21967	-0.153256
21968	-0.173863
21969	-0.173863
21970	-0.173863
21971	-0.1944
21972	-0.1944
21973	-0.1944
21974	-0.214858
21975	-0.214858
21976	-0.214858
21977	-0.235229
21978	-0.235229
21979	-0.235229
21980	-0.255503
21981	-0.255503
21982	-0.255503
21983	-0.275671
21984	-0.275671
21985	-0.295724
21986	-0.295724
21987	-0.295724
21988	-0.315654
21989	-0.315654
21990	-0.315654
21991	-0.335452
21992	-0.335452
21993	-0.335452
21994	-0.355108
21995	-0.355108
21996	-0.355108
21997	-0.374615
21998	-0.374615
21999	-0.374615
22000	-0.393962
22001	-0.393962
22002	-0.393962
22003	-0.413143
22004	-0.413143
22005	-0.432147
22006	-0.432147
22007	-0.432147
22008	-0.450968
22009	-0.450968
22010	-0.450968
22011	-0.469595
22012	-0.469595
22013	-0.469595
22014	-0.488021
22015	-0.488021
22016	-0.488021
22017	-0.506237
22018	-0.506237
22019	-0.506237
22020	-0.524236
22021	-0.524236
22022	-0.542009
22023	-0.542009
22024	-0.542009
22025	-0.559547
22026	-0.559547
22027	-0.559547
22028	-0.576844
22029	-0.576844
22030	-0.576844
22031	-0.593891
22032	-0.593891
22033	-0.593891
22034	-0.61068
22035	-0.61068
22036	-0.61068
22037	-0.627205
22038	-0.627205
22039	-0.627205
22040	-0.643456
22041	-0.643456
22042	-0.643456
22043	-0.659427
22044	-0.659427
22045	-0.67511
22046	-0.67511
22047	-0.67511
22048	-0.690499
22049	-0.690499
22050	-0.690499
22051	-0.705586
22052	-0.705586
22053	-0.705586
22054	-0.720364
22055	-0.720364
22056	-0.720364
22057	-0.734826
22058	-0.734826
22059	-0.748965
22060	-0.748965
22061	-0.748965
22062	-0.762776
22063	-0.762776
22064	-0.762776
22065	-0.776251
22066	-0.776251
22067	-0.776251
22068	-0.789384
22069	-0.789384
22070	-0.789384
22071	-0.80217
22072	-0.80217
22073	-0.80217
22074	-0.814601
22075	-0.814601
22076	-0.814601
22077	-0.826672
22078	-0.826672
22079	-0.826672
22080	-0.838378
22081	-0.838378
22082	-0.838378
22083	-0.849713
22084	-0.849713
22085	-0.860672
22086	-0.860672
22087	-0.860672
22088	-0.871248
22089	-0.871248
22090	-0.871248
22091	-0.881438
22092	-0.881438
22093	-0.881438
22094	-0.891236
22095	-0.891236
22096	-0.891236
22097	-0.900638
22098	-0.900638
22099	-0.900638
22100	-0.909638
22101	-0.909638
22102	-0.918233
22103	-0.918233
22104	-0.918233
22105	-0.926418
22106	-0.926418
22107	-0.926418
22108	-0.93419
22109	-0.93419
22110	-0.93419
22111	-0.941544
22112	-0.941544
22113	-0.941544
22114	-0.948477
22115	-0.948477
22116	-0.948477
22117	-0.954985
22118	-0.954985
22119	-0.954985
22120	-0.961065
22121	-0.961065
22122	-0.961065
22123	-0.966714
22124	-0.966714
22125	-0.971928
22126	-0.971928
22127	-0.971928
22128	-0.976706
22129	-0.976706
22130	-0.976706
22131	-0.981044
22132	-0.981044
22133	-0.981044
22134	-0.984941
22135	-0.984941
22136	-0.984941
22137	-0.988394
22138	-0.988394
22139	-0.988394
22140	-0.9914
22141	-0.9914
22142	-0.99396
22143	-0.99396
22144	-0.99396
22145	-0.99607
22146	-0.99607
22147	-0.99607
22148	-0.997729
22149	-0.997729
22150	-0.997729
22151	-0.998937
22152	-0.998937
22153	-0.998937
22154	-0.999692
22155	-0.999692
22156	-0.999692
22157	-0.999994
22158	-0.999994
22159	-0.999994
22160	-0.999842
22161	-0.999842
22162	-0.999842
22163	-0.999235
22164	-0.999235
22165	-0.998175
22166	-0.998175
22167	-0.998175
22168	-0.99666
22169	-0.99666
22170	-0.99666
22171	-0.99469
22172	-0.99469
22173	-0.99469
22174	-0.992268
22175	-0.992268
22176	-0.992268
22177	-0.989393
22178	-0.989393
22179	-0.989393
22180	-0.986065
22181	-0.986065
22182	-0.986065
22183	-0.982287
22184	-0.982287
22185	-0.97806
22186	-0.97806
22187	-0.97806
22188	-0.973384
22189	-0.973384
22190	-0.973384
22191	-0.968263
22192	-0.968263
22193	-0.968263
22194	-0.962697
22195	-0.962697
22196	-0.962697
22197	-0.956689
22198	-0.956689
22199	-0.956689
22200	-0.950242
22201	-0.950242
22202	-0.950242
22203	-0.943357
22204	-0.943357
22205	-0.936038
22206	-0.936038
22207	-0.936038
22208	-0.928287
22209	-0.928287
22210	-0.928287
22211	-0.920109
22212	-0.920109
22213	-0.920109
22214	-0.911505
22215	-0.911505
22216	-0.911505
22217	-0.902481
22218	-0.902481
22219	-0.902481
22220	-0.893038
22221	-0.893038
22222	-0.893038
22223	-0.883183
22224	-0.883183
22225	-0.872918
22226	-0.872918
22227	-0.872918
22228	-0.862248
22229	-0.862248
22230	-0.862248
22231	-0.851178
22232	-0.851178
22233	-0.851178
22234	-0.839712
22235	-0.839712
22236	-0.839712
22237	-0.827855
22238	-0.827855
22239	-0.827855
22240	-0.815613
22241	-0.815613
22242	-0.815613
22243	-0.80299
22244	-0.80299
22245	-0.789993
22246	-0.789993
22247	-0.789993
22248	-0.776627
22249	-0.776627
22250	-0.776627
22251	-0.762898
22252	-0.762898
22253	-0.762898
22254	-0.748811
22255	-0.748811
22256	-0.748811
22257	-0.734374
22258	-0.734374
22259	-0.734374
22260	-0.719592
22261	-0.719592
22262	-0.719592
22263	-0.704472
22264	-0.704472
22265	-0.68902
22266	-0.68902
22267	-0.68902
22268	-0.673245
22269	-0.673245
22270	-0.673245
22271	-0.657152
22272	-0.657152
22273	-0.657152
22274	-0.640749
22275	-0.640749
22276	-0.640749
22277	-0.624043
22278	-0.624043
22279	-0.624043
22280	-0.607042
22281	-0.607042
22282	-0.607042
22283	-0.589753
22284	-0.589753
22285	-0.572185
22286	-0.572185
22287	-0.572185
22288	-0.554345
22289	-0.554345
22290	-0.554345
22291	-0.536241
22292	-0.536241
22293	-0.536241
22294	-0.517881
22295	-0.517881
22296	-0.517881
22297	-0.499274
22298	-0.499274
22299	-0.499274
22300	-0.480429
22301	-0.480429
22302	-0.480429
22303	-0.461353
22304	-0.461353
22305	-0.442057
22306	-0.442057
22307	-0.442057
22308	-0.422547
22309	-0.422547
22310	-0.422547
22311	-0.402835
22312	-0.402835
22313	-0.402835
22314	-0.382927
22315	-0.382927
22316	-0.382927
22317	-0.362835
22318	-0.362835
22319	-0.362835
22320	-0.342566
22321	-0.342566
22322	-0.342566
22323	-0.322131
22324	-0.322131
22325	-0.301538
22326	-0.301538
22327	-0.301538
22328	-0.280798
22329	-0.280798
22330	-0.280798
22331	-0.259919
22332	-0.259919
22333	-0.259919
22334	-0.238913
22335	-0.238913
22336	-0.238913
22337	-0.217788
22338	-0.217788
22339	-0.217788
22340	-0.196554
22341	-0.196554
22342	-0.196554
22343	-0.175221
22344	-0.175221
22345	-0.1538
22346	-0.1538
22347	-0.1538
22348	-0.132299
22349	-0.132299
22350	-0.132299
22351	-0.11073
22352	-0.11073
22353	-0.11073
22354	-0.0891029
22355	-0.0891029
22356	-0.0891029
22357	-0.0674271
22358	-0.0674271
22359	-0.0674271
22360	-0.0457131
22361	-0.0457131
22362	-0.0457131
22363	-0.0239712
22364	-0.0239712
22365	-0.00221168
22366	-0.00221168
22367	-0.00221168
22368	0.0195552
22369	0.0195552
22370	0.0195552
22371	0.041319
22372	0.041319
22373	0.041319
22374	0.0630696
22375	0.0630696
22376	0.0630696
22377	0.0847964
22378	0.0847964
22379	0.0847964
22380	0.106489
22381	0.106489
22382	0.106489
22383	0.128138
22384	0.128138
22385	0.149732
22386	0.149732
22387	0.149732
22388	0.171261
22389	0.171261
22390	0.171261
22391	0.192714
22392	0.192714
22393	0.192714
22394	0.214082
22395	0.214082
22396	0.214082
22397	0.235354
22398	0.235354
22399	0.235354
22400	0.25652
22401	0.25652
22402	0.25652
22403	0.27757
22404	0.27757
22405	0.298493
22406	0.298493
22407	0.298493
22408	0.31928
22409	0.31928
22410	0.31928
22411	0.33992
22412	0.33992
22413	0.33992
22414	0.360404
22415	0.360404
22416	0.360404
22417	0.380721
22418	0.380721
22419	0.380721
22420	0.400861
22421	0.400861
22422	0.400861
22423	0.420815
22424	0.420815
22425	0.440574
22426	0.440574
22427	0.440574
22428	0.460127
22429	0.460127
22430	0.460127
22431	0.479464
22432	0.479464
22433	0.479464
22434	0.498577
22435	0.498577
22436	0.498577
22437	0.517456
22438	0.517456
22439	0.517456
22440	0.536092
22441	0.536092
22442	0.554475
22443	0.554475
22444	0.554475
22445	0.572597
22446	0.572597
22447	0.572597
22448	0.590448
22449	0.590448
22450	0.590448
22451	0.60802
22452	0.60802
22453	0.60802
22454	0.625304
22455	0.625304
22456	0.625304
22457	0.642291
22458	0.642291
22459	0.642291
22460	0.658973
22461	0.658973
22462	0.658973
22463	0.675342
22464	0.675342
22465	0.691389
22466	0.691389
22467	0.691389
22468	0.707107
22469	0.707107
22470	0.707107
22471	0.722487
22472	0.722487
22473	0.722487
22474	0.737522
22475	0.737522
22476	0.737522
22477	0.752204
22478	0.752204
22479	0.752204
22480	0.766525
22481	0.766525
22482	0.78048
22483	0.78048
22484	0.78048
22485	0.794059
22486	0.794059
22487	0.794059
22488	0.807257
22489	0.807257
22490	0.807257
22491	0.820067
22492	0.820067
22493	0.820067
22494	0.832482
22495	0.832482
22496	0.832482
22497	0.844496
22498	0.844496
22499	0.844496
22500	0.856103
22501	0.856103
22502	0.856103
22503	0.867296
22504	0.867296
22505	0.87807
22506	0.87807
22507	0.87807
22508	0.888419
22509	0.888419
22510	0.888419
22511	0.898338
22512	0.898338
22513	0.898338
22514	0.907822
22515	0.907822
22516	0.907822
22517	0.916865
22518	0.916865
22519	0.925463
22520	0.925463
22521	0.925463
22522	0.933612
22523	0.933612
22524	0.933612
22525	0.941306
22526	0.941306
22527	0.941306
22528	0.948542
22529	0.948542
22530	0.948542
22531	0.955315
22532	0.955315
22533	0.955315
22534	0.961623
22535	0.961623
22536	0.961623
22537	0.967461
22538	0.967461
22539	0.967461
22540	0.972826
22541	0.972826
22542	0.972826
22543	0.977716
22544	0.977716
22545	0.982127
22546	0.982127
22547	0.982127
22548	0.986057
22549	0.986057
22550	0.986057
22551	0.989504
22552	0.989504
22553	0.989504
22554	0.992465
22555	0.992465
22556	0.992465
22557	0.994939
22558	0.994939
22559	0.994939
22560	0.996923
22561	0.996923
22562	0.998417
22563	0.998417
22564	0.998417
22565	0.99942
22566	0.99942
22567	0.99942
22568	0.99993
22569	0.99993
22570	0.99993
22571	0.999946
22572	0.999946
22573	0.999946
22574	0.999469
22575	0.999469
22576	0.999469
22577	0.998499
22578	0.998499
22579	0.998499
22580	0.997034
22581	0.997034
22582	0.997034
22583	0.995076
22584	0.995076
22585	0.992626
22586	0.992626
22587	0.992626
22588	0.989683
22589	0.989683
22590	0.989683
22591	0.986249
22592	0.986249
22593	0.986249
22594	0.982325
22595	0.982325
22596	0.982325
22597	0.977913
22598	0.977913
22599	0.977913
22600	0.973014
22601	0.973014
22602	0.967632
22603	0.967632
22604	0.967632
22605	0.961767
22606	0.961767
22607	0.961767
22608	0.955422
22609	0.955422
22610	0.955422
22611	0.9486
22612	0.9486
22613	0.9486
22614	0.941305
22615	0.941305
22616	0.941305
22617	0.933538
22618	0.933538
22619	0.933538
22620	0.925305
22621	0.925305
22622	0.925305
22623	0.916608
22624	0.916608
22625	0.907451
22626	0.907451
22627	0.907451
22628	0.89784
22629	0.89784
22630	0.89784
22631	0.887777
22632	0.887777
22633	0.887777
22634	0.877267
22635	0.877267
22636	0.877267
22637	0.866317
22638	0.866317
22639	0.866317
22640	0.85493
22641	0.85493
22642	0.85493
22643	0.843112
22644	0.843112
22645	0.830869
22646	0.830869
22647	0.830869
22648	0.818206
22649	0.818206
22650	0.818206
22651	0.805129
22652	0.805129
22653	0.805129
22654	0.791645
22655	0.791645
22656	0.791645
22657	0.77776
22658	0.77776
22659	0.77776
22660	0.76348
22661	0.76348
22662	0.76348
22663	0.748813
22664	0.748813
22665	0.733766
22666	0.733766
22667	0.733766
22668	0.718345
22669	0.718345
22670	0.718345
22671	0.702558
22672	0.702558
22673	0.702558
22674	0.686414
22675	0.686414
22676	0.686414
22677	0.669919
22678	0.669919
22679	0.669919
22680	0.653081
22681	0.653081
22682	0.653081
22683	0.63591
22684	0.63591
22685	0.618413
22686	0.618413
22687	0.618413
22688	0.600599
22689	0.600599
22690	0.600599
22691	0.582476
22692	0.582476
22693	0.582476
22694	0.564054
22695	0.564054
22696	0.564054
22697	0.545341
22698	0.545341
22699	0.545341
22700	0.526348
22701	0.526348
22702	0.526348
22703	0.507082
22704	0.507082
22705	0.487555
22706	0.487555
22707	0.487555
22708	0.467774
22709	0.467774
22710	0.467774
22711	0.447751
22712	0.447751
22713	0.447751
22714	0.427495
22715	0.427495
22716	0.427495
22717	0.407017
22718	0.407017
22719	0.407017
22720	0.386326
22721	0.386326
22722	0.386326
22723	0.365433
22724	0.365433
22725	0.344348
22726	0.344348
22727	0.344348
22728	0.323082
22729	0.323082
22730	0.323082
22731	0.301646
22732	0.301646
22733	0.301646
22734	0.28005
22735	0.28005
22736	0.28005
22737	0.258305
22738	0.258305
22739	0.258305
22740	0.236423
22741	0.236423
22742	0.236423
22743	0.214413
22744	0.214413
22745	0.192289
22746	0.192289
22747	0.192289
22748	0.17006
22749	0.17006
22750	0.17006
22751	0.147737
22752	0.147737
22753	0.147737
22754	0.125333
22755	0.125333
22756	0.125333
22757	0.102859
22758	0.102859
22759	0.102859
22760	0.0803256
22761	0.0803256
22762	0.0803256
22763	0.0577449
22764	0.0577449
22765	0.0351283
22766	0.0351283
22767	0.0351283
22768	0.0124875
22769	0.0124875
22770	0.0124875
22771	-0.010166
22772	-0.010166
22773	-0.010166
22774	-0.0328206
22775	-0.0328206
22776	-0.0328206
22777	-0.0554646
22778	-0.0554646
22779	-0.0554646
22780	-0.0780864
22781	-0.0780864
22782	-0.100674
22783	-0.100674
22784	-0.100674
22785	-0.123217
22786	-0.123217
22787	-0.123217
22788	-0.145702
22789	-0.145702
22790	-0.145702
22791	-0.168118
22792	-0.168118
22793	-0.168118
22794	-0.190454
22795	-0.190454
22796	-0.190454
22797	-0.212698
22798	-0.212698
22799	-0.212698
22800	-0.234838
22801	-0.234838
22802	-0.234838
22803	-0.256863
22804	-0.256863
22805	-0.278762
22806	-0.278762
22807	-0.278762
22808	-0.300522
22809	-0.300522
22810	-0.300522
22811	-0.322134
22812	-0.322134
22813	-0.322134
22814	-0.343584
22815	-0.343584
22816	-0.343584
22817	-0.364862
22818	-0.364862
22819	-0.364862
22820	-0.385958
22821	-0.385958
22822	-0.385958
22823	-0.406859
22824	-0.406859
22825	-0.427555
22826	-0.427555
22827	-0.427555
22828	-0.448035
22829	-0.448035
22830	-0.448035
22831	-0.468288
22832	-0.468288
22833	-0.468288
22834	-0.488303
22835	-0.488303
22836	-0.488303
22837	-0.50807
22838	-0.50807
22839	-0.50807
22840	-0.527579
22841	-0.527579
22842	-0.527579
22843	-0.546818
22844	-0.546818
22845	-0.565778
22846	-0.565778
22847	-0.565778
22848	-0.584448
22849	-0.584448
22850	-0.584448
22851	-0.602819
22852	-0.602819
22853	-0.602819
22854	-0.620881
22855	-0.620881
22856	-0.620881
22857	-0.638624
22858	-0.638624
22859	-0.638624
22860	-0.656038
22861	-0.656038
22862	-0.656038
22863	-0.673115
22864	-0.673115
22865	-0.689844
22866	-0.689844
22867	-0.689844
22868	-0.706218
22869	-0.706218
22870	-0.706218
22871	-0.722226
22872	-0.722226
22873	-0.722226
22874	-0.737861
22875	-0.737861
22876	-0.737861
22877	-0.753114
22878	-0.753114
22879	-0.753114
22880	-0.767976
22881	-0.767976
22882	-0.767976
22883	-0.78244
22884	-0.78244
22885	-0.796497
22886	-0.796497
22887	-0.796497
22888	-0.81014
22889	-0.81014
22890	-0.81014
22891	-0.823361
22892	-0.823361
22893	-0.823361
22894	-0.836154
22895	-0.836154
22896	-0.836154
22897	-0.84851
22898	-0.84851
22899	-0.84851
22900	-0.860424
22901	-0.860424
22902	-0.871887
22903	-0.871887
22904	-0.871887
22905	-0.882895
22906	-0.882895
22907	-0.882895
22908	-0.893441
22909	-0.893441
22910	-0.893441
22911	-0.903519
22912	-0.903519
22913	-0.903519
22914	-0.913122
22915	-0.913122
22916	-0.913122
22917	-0.922247
22918	-0.922247
22919	-0.922247
22920	-0.930887
22921	-0.930887
22922	-0.930887
22923	-0.939038
22924	-0.939038
22925	-0.946694
22926	-0.946694
22927	-0.946694
22928	-0.953852
22929	-0.953852
22930	-0.953852
22931	-0.960507
22932	-0.960507
22933	-0.960507
22934	-0.966656
22935	-0.966656
22936	-0.966656
22937	-0.972294
22938	-0.972294
22939	-0.972294
22940	-0.977418
22941	-0.977418
22942	-0.982025
22943	-0.982025
22944	-0.982025
22945	-0.986112
22946	-0.986112
22947	-0.986112
22948	-0.989677
22949	-0.989677
22950	-0.989677
22951	-0.992717
22952	-0.992717
22953	-0.992717
22954	-0.995231
22955	-0.995231
22956	-0.995231
22957	-0.997216
22958	-0.997216
22959	-0.997216
22960	-0.99867
22961	-0.99867
22962	-0.99867
22963	-0.999594
22964	-0.999594
22965	-0.999985
22966	-0.999985
22967	-0.999985
22968	-0.999844
22969	-0.999844
22970	-0.999844
22971	-0.999169
22972	-0.999169
22973	-0.999169
22974	-0.997961
22975	-0.997961
22976	-0.997961
22977	-0.99622
22978	-0.99622
22979	-0.99622
22980	-0.993947
22981	-0.993947
22982	-0.991142
22983	-0.991142
22984	-0.991142
22985	-0.987806
22986	-0.987806
22987	-0.987806
22988	-0.98394
22989	-0.98394
22990	-0.98394
22991	-0.979547
22992	-0.979547
22993	-0.979547
22994	-0.974628
22995	-0.974628
